dataID,date,hour,minute,charge,temperature,humidity,illuminance,reliability,modifyDate
1,20140830,18,0,67,260,44,5,0,2014-08-31 13:05:03
1,20140830,19,0,145,270,42,0,0,2014-08-31 13:05:03
1,20140830,20,0,137,260,43,0,0,2014-08-31 13:05:03
1,20140830,21,0,134,260,43,0,0,2014-08-31 21:54:09
1,20140830,22,0,106,250,44,0,0,2014-08-31 22:05:04
1,20140830,23,0,58,260,44,0,0,2014-08-31 22:05:04
1,20140831,0,0,137,260,45,3,0,2014-09-01 00:07:07
1,20140831,1,0,133,270,43,3,0,2014-09-01 00:07:07
1,20140831,2,0,85,270,43,3,0,2014-09-01 00:07:07
1,20140831,3,0,52,270,43,0,0,2014-09-01 00:07:07
1,20140831,4,0,54,270,44,0,0,2014-09-01 00:07:07
1,20140831,5,0,63,280,44,0,0,2014-09-01 00:07:07
1,20140831,6,0,76,280,44,0,0,2014-09-01 00:07:07
1,20140831,7,0,57,280,43,0,0,2014-09-01 00:07:07
1,20140831,8,0,55,280,43,0,0,2014-09-01 00:07:07
1,20140831,9,0,53,280,43,0,0,2014-09-01 00:07:07
1,20140831,10,0,98,280,43,0,0,2014-09-01 00:07:07
1,20140831,11,0,135,280,43,4,0,2014-09-01 00:07:07
1,20140831,12,0,134,290,42,3,0,2014-09-01 00:07:07
1,20140831,13,0,137,300,42,7,0,2014-09-01 00:07:07
1,20140831,14,0,115,300,42,5,0,2014-09-01 00:07:07
1,20140831,15,0,53,280,41,0,0,2014-09-01 00:07:07
1,20140831,16,0,54,280,42,0,0,2014-09-01 00:07:07
1,20140831,17,0,53,290,42,0,0,2014-09-01 00:07:07
1,20140831,18,0,53,290,42,0,0,2014-09-01 00:07:07
1,20140831,19,0,108,290,42,3,0,2014-09-01 00:07:07
1,20140831,20,0,122,270,42,0,0,2014-09-01 00:07:07
1,20140831,21,0,130,270,44,3,0,2014-09-01 21:05:39
1,20140831,22,0,136,270,44,2,0,2014-09-01 21:05:39
1,20140831,23,0,135,270,43,3,0,2014-09-01 21:05:39
1,20140901,0,0,135,270,43,3,0,2014-09-01 21:05:39
1,20140901,1,0,134,270,44,3,0,2014-09-01 21:05:39
1,20140901,2,0,94,280,44,3,0,2014-09-01 21:05:39
1,20140901,3,0,53,280,43,0,0,2014-09-01 21:05:39
1,20140901,4,0,54,280,43,0,0,2014-09-01 21:05:39
1,20140901,5,0,66,280,43,0,0,2014-09-01 21:05:39
1,20140901,6,0,64,280,43,0,0,2014-09-01 21:05:39
1,20140901,7,0,56,280,43,0,0,2014-09-01 21:05:39
1,20140901,8,0,57,280,43,0,0,2014-09-01 21:05:39
1,20140901,9,0,53,280,44,0,0,2014-09-01 21:05:39
1,20140901,10,0,53,280,43,0,0,2014-09-01 21:05:39
1,20140901,11,0,55,280,43,0,0,2014-09-01 21:05:39
1,20140901,12,0,53,280,43,0,0,2014-09-01 21:05:39
1,20140901,13,0,53,280,42,0,0,2014-09-01 21:05:39
1,20140901,14,0,55,280,43,0,0,2014-09-01 21:05:39
1,20140901,15,0,52,280,43,0,0,2014-09-01 21:05:39
1,20140901,16,0,53,280,43,0,0,2014-09-01 21:05:39
1,20140901,17,0,55,280,43,0,0,2014-09-01 21:05:39
1,20140901,18,0,52,280,43,0,0,2014-09-01 21:05:39
1,20140901,19,0,53,280,43,0,0,2014-09-01 21:05:39
1,20140901,20,0,115,280,44,3,0,2014-09-01 21:05:39
1,20140901,21,0,138,270,43,1,0,2014-09-02 23:10:31
1,20140901,22,0,115,250,45,2,0,2014-09-02 23:10:31
1,20140901,23,0,128,240,50,2,0,2014-09-02 23:10:31
1,20140902,0,0,60,260,50,2,0,2014-09-02 23:10:31
1,20140902,1,0,53,260,48,0,0,2014-09-02 23:10:31
1,20140902,2,0,55,270,48,0,0,2014-09-02 23:10:31
1,20140902,3,0,53,270,47,0,0,2014-09-02 23:10:31
1,20140902,4,0,52,270,47,0,0,2014-09-02 23:10:31
1,20140902,5,0,66,270,46,0,0,2014-09-02 23:10:31
1,20140902,6,0,63,270,46,0,0,2014-09-02 23:10:31
1,20140902,7,0,54,280,45,0,0,2014-09-02 23:10:31
1,20140902,8,0,57,280,46,0,0,2014-09-02 23:10:31
1,20140902,9,0,53,280,45,0,0,2014-09-03 09:10:30
1,20140902,10,0,53,280,44,0,0,2014-09-03 09:10:30
1,20140902,11,0,54,280,44,0,0,2014-09-03 09:10:30
1,20140902,12,0,53,280,44,0,0,2014-09-03 09:10:30
1,20140902,13,0,53,280,44,0,0,2014-09-03 09:10:30
1,20140902,14,0,54,280,43,0,0,2014-09-03 14:24:58
1,20140902,15,0,53,280,43,0,0,2014-09-03 14:24:58
1,20140902,16,0,53,290,42,0,0,2014-09-03 14:24:58
1,20140902,17,0,54,290,42,0,0,2014-09-03 14:24:58
1,20140902,18,0,54,290,43,0,0,2014-09-03 14:24:58
1,20140902,19,0,53,290,43,0,0,2014-09-03 14:24:58
1,20140902,20,0,54,290,43,0,0,2014-09-03 14:24:58
1,20140902,21,0,61,290,43,0,0,2014-09-03 14:24:58
1,20140902,22,0,117,290,42,0,0,2014-09-03 14:24:58
1,20140902,23,0,140,290,43,1,0,2014-09-03 14:24:58
1,20140903,0,0,117,300,43,1,0,2014-09-04 00:42:41
1,20140903,1,0,53,290,42,0,0,2014-09-04 00:42:41
1,20140903,2,0,54,290,42,0,0,2014-09-04 00:42:41
1,20140903,3,0,53,280,42,0,0,2014-09-04 00:42:41
1,20140903,4,0,52,280,42,0,0,2014-09-04 00:42:41
1,20140903,5,0,62,280,42,0,0,2014-09-04 00:42:41
1,20140903,6,0,64,280,42,0,0,2014-09-04 00:42:41
1,20140903,7,0,98,280,43,0,0,2014-09-04 00:42:41
1,20140903,8,0,114,290,42,0,0,2014-09-04 00:42:41
1,20140903,9,0,113,290,42,0,0,2014-09-04 00:42:41
1,20140903,10,0,111,290,41,0,0,2014-09-04 00:42:41
1,20140903,11,0,112,290,42,0,0,2014-09-04 00:42:41
1,20140903,12,0,113,290,42,0,0,2014-09-04 00:42:41
1,20140903,13,0,111,290,41,0,0,2014-09-04 00:42:41
1,20140903,14,0,113,290,41,0,0,2014-09-04 00:42:41
1,20140903,15,0,112,300,40,0,0,2014-09-04 00:42:41
1,20140903,16,0,111,300,40,0,0,2014-09-04 00:42:41
1,20140903,17,0,111,290,40,0,0,2014-09-04 00:42:41
1,20140903,18,0,113,300,40,0,0,2014-09-04 00:42:41
1,20140903,19,0,112,290,40,0,0,2014-09-04 00:42:41
1,20140903,20,0,130,290,40,0,0,2014-09-04 00:42:41
1,20140903,21,0,127,300,41,2,0,2014-09-04 00:42:41
1,20140903,22,0,117,300,40,2,0,2014-09-04 00:42:41
1,20140903,23,0,98,300,40,2,0,2014-09-04 23:11:06
1,20140904,0,0,119,300,41,2,0,2014-09-05 00:10:36
1,20140904,1,0,52,300,42,0,0,2014-09-05 00:10:36
1,20140904,2,0,52,290,40,0,0,2014-09-05 00:10:36
1,20140904,3,0,54,280,40,0,0,2014-09-05 00:10:36
1,20140904,4,0,52,280,42,0,0,2014-09-05 00:10:36
1,20140904,5,0,62,280,41,0,0,2014-09-05 00:10:36
1,20140904,6,0,64,280,42,0,0,2014-09-05 00:10:36
1,20140904,7,0,54,280,42,0,0,2014-09-05 00:10:36
1,20140904,8,0,54,280,42,0,0,2014-09-05 00:10:36
1,20140904,9,0,54,290,41,0,0,2014-09-05 00:10:36
1,20140904,10,0,52,290,42,0,0,2014-09-05 00:10:36
1,20140904,11,0,52,290,42,0,0,2014-09-05 00:10:36
1,20140904,12,0,54,290,41,0,0,2014-09-05 00:10:36
1,20140904,13,0,52,290,42,0,0,2014-09-05 00:10:36
1,20140904,14,0,52,290,42,0,0,2014-09-05 00:10:36
1,20140904,15,0,53,290,42,0,0,2014-09-05 15:15:59
1,20140904,16,0,52,290,42,0,0,2014-09-05 16:36:48
1,20140904,17,0,52,290,41,0,0,2014-09-05 16:36:48
1,20140904,18,0,121,290,40,0,0,2014-09-05 16:36:48
1,20140904,19,0,129,290,40,0,0,2014-09-05 16:36:48
1,20140904,20,0,131,290,40,0,0,2014-09-05 16:36:48
1,20140904,21,0,141,290,42,2,0,2014-09-05 16:36:48
1,20140904,22,0,141,300,42,5,0,2014-09-05 16:36:48
1,20140904,23,0,143,300,42,4,0,2014-09-05 16:36:48
1,20140905,0,0,86,300,42,3,0,2014-09-05 16:36:48
1,20140905,1,0,54,300,42,0,0,2014-09-05 16:36:48
1,20140905,2,0,52,290,43,0,0,2014-09-05 16:36:48
1,20140905,3,0,52,290,43,0,0,2014-09-05 16:36:48
1,20140905,4,0,54,290,43,0,0,2014-09-05 16:36:48
1,20140905,5,0,62,280,44,0,0,2014-09-06 05:05:36
1,20140905,6,0,63,280,45,0,0,2014-09-06 05:05:36
1,20140905,7,0,56,290,44,0,0,2014-09-06 05:05:36
1,20140905,8,0,108,290,45,0,0,2014-09-06 05:05:36
1,20140905,9,0,112,300,45,0,0,2014-09-06 05:05:36
1,20140905,10,0,112,300,44,0,0,2014-09-06 05:05:36
1,20140905,11,0,111,300,44,0,0,2014-09-06 11:30:04
1,20140905,12,0,111,300,44,0,0,2014-09-06 11:30:04
1,20140905,13,0,113,300,44,0,0,2014-09-06 11:30:04
1,20140905,14,0,112,300,44,0,0,2014-09-06 11:30:04
1,20140905,15,0,112,310,43,0,0,2014-09-06 11:30:04
1,20140905,16,0,113,310,43,0,0,2014-09-06 11:30:04
1,20140905,17,0,112,310,43,0,0,2014-09-06 11:30:04
1,20140905,18,0,112,310,43,0,0,2014-09-06 11:30:04
1,20140905,19,0,113,310,43,0,0,2014-09-06 11:30:04
1,20140905,20,0,111,310,44,0,0,2014-09-06 20:16:24
1,20140905,21,0,112,300,40,0,0,2014-09-06 21:28:48
1,20140905,22,0,112,300,43,0,0,2014-09-06 21:28:48
1,20140905,23,0,130,300,43,0,0,2014-09-06 21:28:48
1,20140906,0,0,134,310,44,3,0,2014-09-06 21:28:48
1,20140906,1,0,132,320,45,3,0,2014-09-06 21:28:48
1,20140906,2,0,118,320,44,3,0,2014-09-06 21:28:48
1,20140906,3,0,113,310,39,3,0,2014-09-06 21:28:48
1,20140906,4,0,123,300,38,0,0,2014-09-06 21:28:48
1,20140906,5,0,94,300,39,2,0,2014-09-06 21:28:48
1,20140906,6,0,64,300,40,0,0,2014-09-06 21:28:48
1,20140906,7,0,54,300,42,0,0,2014-09-06 21:28:48
1,20140906,8,0,55,300,42,0,0,2014-09-06 21:28:48
1,20140906,9,0,54,300,42,0,0,2014-09-06 21:28:48
1,20140906,10,0,86,300,41,0,0,2014-09-06 21:28:48
1,20140906,11,0,148,310,42,17,0,2014-09-07 11:43:23
1,20140906,12,0,129,310,43,7,0,2014-09-07 11:43:23
1,20140906,13,0,53,310,42,0,0,2014-09-07 11:43:23
1,20140906,14,0,53,310,43,0,0,2014-09-07 11:43:23
1,20140906,15,0,53,310,43,0,0,2014-09-07 11:43:23
1,20140906,16,0,53,310,42,0,0,2014-09-07 11:43:23
1,20140906,17,0,92,310,42,0,0,2014-09-07 11:43:23
1,20140906,18,0,141,310,43,3,0,2014-09-07 11:43:23
1,20140906,19,0,137,320,44,3,0,2014-09-07 11:43:23
1,20140906,20,0,84,320,43,0,0,2014-09-07 11:43:23
1,20140906,21,0,129,320,43,0,0,2014-09-07 11:43:23
1,20140906,22,0,121,310,43,2,0,2014-09-07 22:08:55
1,20140906,23,0,53,310,43,0,0,2014-09-07 22:08:55
1,20140907,0,0,54,310,43,0,0,2014-09-07 22:08:55
1,20140907,1,0,54,310,44,0,0,2014-09-07 22:08:55
1,20140907,2,0,52,310,44,0,0,2014-09-07 22:08:55
1,20140907,3,0,53,310,44,0,0,2014-09-07 22:08:55
1,20140907,4,0,54,310,43,0,0,2014-09-07 22:08:55
1,20140907,5,0,63,300,44,0,0,2014-09-07 22:08:55
1,20140907,6,0,62,300,44,0,0,2014-09-07 22:08:55
1,20140907,7,0,55,300,44,0,0,2014-09-07 22:08:55
1,20140907,8,0,54,300,43,0,0,2014-09-07 22:08:55
1,20140907,9,0,100,300,43,0,0,2014-09-07 22:08:55
1,20140907,10,0,135,280,40,4,0,2014-09-07 22:08:55
1,20140907,11,0,134,260,43,5,0,2014-09-07 22:08:55
1,20140907,12,0,134,240,44,5,0,2014-09-07 22:08:55
1,20140907,13,0,126,240,44,7,0,2014-09-07 22:08:55
1,20140907,14,0,114,250,45,7,0,2014-09-07 22:08:55
1,20140907,15,0,128,240,45,0,0,2014-09-07 22:08:55
1,20140907,16,0,117,240,45,0,0,2014-09-07 22:08:55
1,20140907,17,0,129,240,45,0,0,2014-09-07 22:08:55
1,20140907,18,0,133,250,44,4,0,2014-09-07 22:08:55
1,20140907,19,0,62,260,43,4,0,2014-09-07 22:08:55
1,20140907,20,0,54,260,43,0,0,2014-09-07 22:08:55
1,20140907,21,0,84,270,43,0,0,2014-09-07 22:08:55
1,20140907,22,0,147,270,44,4,0,2014-09-08 22:48:43
1,20140907,23,0,148,280,42,2,0,2014-09-08 22:48:43
1,20140908,0,0,71,280,42,4,0,2014-09-08 22:48:43
1,20140908,1,0,53,280,42,0,0,2014-09-08 22:48:43
1,20140908,2,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,3,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,4,0,53,280,42,0,0,2014-09-08 22:48:43
1,20140908,5,0,62,280,42,0,0,2014-09-08 22:48:43
1,20140908,6,0,62,280,42,0,0,2014-09-08 22:48:43
1,20140908,7,0,55,280,42,0,0,2014-09-08 22:48:43
1,20140908,8,0,55,280,42,5,0,2014-09-08 22:48:43
1,20140908,9,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,10,0,53,280,42,0,0,2014-09-08 22:48:43
1,20140908,11,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,12,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,13,0,52,280,41,0,0,2014-09-08 22:48:43
1,20140908,14,0,52,280,41,0,0,2014-09-08 22:48:43
1,20140908,15,0,51,280,41,0,0,2014-09-08 22:48:43
1,20140908,16,0,52,280,41,0,0,2014-09-08 22:48:43
1,20140908,17,0,53,280,41,0,0,2014-09-08 22:48:43
1,20140908,18,0,52,280,42,0,0,2014-09-08 22:48:43
1,20140908,19,0,106,280,42,0,0,2014-09-08 22:48:43
1,20140908,20,0,138,280,43,5,0,2014-09-08 22:48:43
1,20140908,21,0,132,270,43,4,0,2014-09-08 22:48:43
1,20140908,22,0,137,250,44,5,0,2014-09-09 23:15:43
1,20140908,23,0,90,250,45,2,0,2014-09-09 23:15:43
1,20140909,0,0,130,260,45,4,0,2014-09-09 23:15:43
1,20140909,1,0,58,280,46,2,0,2014-09-09 23:15:43
1,20140909,2,0,53,280,44,0,0,2014-09-09 23:15:43
1,20140909,3,0,51,280,44,0,0,2014-09-09 23:15:43
1,20140909,4,0,52,280,44,0,0,2014-09-09 23:15:43
1,20140909,5,0,65,280,44,0,0,2014-09-09 23:15:43
1,20140909,6,0,62,280,44,0,0,2014-09-09 23:15:43
1,20140909,7,0,53,280,44,0,0,2014-09-09 23:15:43
1,20140909,8,0,56,280,43,7,0,2014-09-09 23:15:43
1,20140909,9,0,51,280,43,0,0,2014-09-09 23:15:43
1,20140909,10,0,52,280,43,0,0,2014-09-09 23:15:43
1,20140909,11,0,53,280,42,0,0,2014-09-09 23:15:43
1,20140909,12,0,51,280,42,0,0,2014-09-09 23:15:43
1,20140909,13,0,52,280,42,0,0,2014-09-09 23:15:43
1,20140909,14,0,53,280,42,0,0,2014-09-09 23:15:43
1,20140909,15,0,51,280,41,0,0,2014-09-09 23:15:43
1,20140909,16,0,52,280,41,0,0,2014-09-09 23:15:43
1,20140909,17,0,53,290,40,0,0,2014-09-09 23:15:43
1,20140909,18,0,51,280,40,0,0,2014-09-09 23:15:43
1,20140909,19,0,52,280,39,0,0,2014-09-09 23:15:43
1,20140909,20,0,113,290,41,0,0,2014-09-10 20:55:01
1,20140909,21,0,87,290,42,4,0,2014-09-10 20:55:01
1,20140909,22,0,127,280,40,0,0,2014-09-10 20:55:01
1,20140909,23,0,141,280,40,3,0,2014-09-10 20:55:01
1,20140910,0,0,53,280,39,0,0,2014-09-10 20:55:01
1,20140910,1,0,53,280,40,0,0,2014-09-10 20:55:01
1,20140910,2,0,55,280,40,0,0,2014-09-10 20:55:01
1,20140910,3,0,53,280,40,0,0,2014-09-10 20:55:01
1,20140910,4,0,53,280,41,0,0,2014-09-10 20:55:01
1,20140910,5,0,65,280,41,0,0,2014-09-10 20:55:01
1,20140910,6,0,64,280,42,0,0,2014-09-10 20:55:01
1,20140910,7,0,54,280,42,0,0,2014-09-10 20:55:01
1,20140910,8,0,113,280,42,0,0,2014-09-10 20:55:01
1,20140910,9,0,113,280,42,0,0,2014-09-10 20:55:01
1,20140910,10,0,112,280,42,0,0,2014-09-10 20:55:01
1,20140910,11,0,113,280,40,0,0,2014-09-10 20:55:01
1,20140910,12,0,113,290,39,0,0,2014-09-10 20:55:01
1,20140910,13,0,112,290,40,0,0,2014-09-10 20:55:01
1,20140910,14,0,113,290,40,0,0,2014-09-10 20:55:01
1,20140910,15,0,113,290,40,0,0,2014-09-10 20:55:01
1,20140910,16,0,112,290,40,0,0,2014-09-10 20:55:01
1,20140910,17,0,114,290,40,0,0,2014-09-10 20:55:01
1,20140910,18,0,113,290,40,0,0,2014-09-10 20:55:01
1,20140910,19,0,129,290,41,0,0,2014-09-10 20:55:01
1,20140910,20,0,133,300,42,0,0,2014-09-12 16:23:08
1,20140910,21,0,148,300,42,3,0,2014-09-12 16:23:08
1,20140910,22,0,146,300,42,2,0,2014-09-12 16:23:08
1,20140910,23,0,140,300,42,4,0,2014-09-12 16:23:08
1,20140911,0,0,111,300,43,2,0,2014-09-12 16:23:08
1,20140911,1,0,53,300,42,0,0,2014-09-12 16:23:08
1,20140911,2,0,53,290,42,0,0,2014-09-12 16:23:08
1,20140911,3,0,54,290,42,0,0,2014-09-12 16:23:08
1,20140911,4,0,52,290,42,0,0,2014-09-12 16:23:08
1,20140911,5,0,64,280,42,0,0,2014-09-12 16:23:08
1,20140911,6,0,66,280,42,0,0,2014-09-12 16:23:08
1,20140911,7,0,54,280,42,0,0,2014-09-12 16:23:08
1,20140911,8,0,55,280,42,4,0,2014-09-12 16:23:08
1,20140911,9,0,54,280,42,0,0,2014-09-12 16:23:08
1,20140911,10,0,52,280,41,0,0,2014-09-12 16:23:08
1,20140911,11,0,52,280,42,0,0,2014-09-12 16:23:08
1,20140911,12,0,55,280,41,0,0,2014-09-12 16:23:08
1,20140911,13,0,52,280,41,0,0,2014-09-12 16:23:08
1,20140911,14,0,52,280,41,0,0,2014-09-12 16:23:08
1,20140911,15,0,54,280,41,0,0,2014-09-12 16:23:08
1,20140911,16,0,52,280,41,0,0,2014-09-12 16:23:08
1,20140911,17,0,52,280,42,0,0,2014-09-12 16:23:08
1,20140911,18,0,55,280,42,0,0,2014-09-12 16:23:08
1,20140911,19,0,52,280,42,0,0,2014-09-12 16:23:08
1,20140911,20,0,53,280,42,0,0,2014-09-12 16:23:08
1,20140911,21,0,53,280,43,0,0,2014-09-12 16:23:08
1,20140911,22,0,53,280,42,0,0,2014-09-12 16:23:08
1,20140911,23,0,53,280,42,0,0,2014-09-12 16:23:08
1,20140912,0,0,109,280,42,0,0,2014-09-12 16:23:08
1,20140912,1,0,98,280,42,3,0,2014-09-12 16:23:08
1,20140912,2,0,106,280,40,4,0,2014-09-12 16:23:08
1,20140912,3,0,54,280,41,0,0,2014-09-12 16:23:08
1,20140912,4,0,52,280,41,0,0,2014-09-12 16:23:08
1,20140912,5,0,64,280,40,0,0,2014-09-12 16:23:08
1,20140912,6,0,65,280,40,0,0,2014-09-12 16:23:08
1,20140912,7,0,55,280,40,0,0,2014-09-12 16:23:08
1,20140912,8,0,55,280,40,0,0,2014-09-12 16:23:08
1,20140912,9,0,54,280,40,0,0,2014-09-12 16:23:08
1,20140912,10,0,53,280,39,0,0,2014-09-12 16:23:08
1,20140912,11,0,52,280,39,0,0,2014-09-12 16:23:08
1,20140912,12,0,53,280,39,0,0,2014-09-12 16:23:08
1,20140912,13,0,53,280,39,0,0,2014-09-12 16:23:08
1,20140912,14,0,114,280,39,0,0,2014-09-12 16:23:08
1,20140912,15,0,147,280,37,0,0,2014-09-12 16:23:08
1,20140912,16,0,138,280,37,0,0,2014-09-13 23:09:53
1,20140912,17,0,138,290,37,5,0,2014-09-13 23:09:53
1,20140912,18,0,136,280,38,2,0,2014-09-13 23:09:53
1,20140912,19,0,140,280,38,3,0,2014-09-13 23:09:53
1,20140912,20,0,133,280,38,0,0,2014-09-13 23:09:53
1,20140912,21,0,131,280,38,5,0,2014-09-13 23:09:53
1,20140912,22,0,139,280,39,5,0,2014-09-13 23:09:53
1,20140912,23,0,136,280,39,4,0,2014-09-13 23:09:53
1,20140913,0,0,142,280,38,4,0,2014-09-13 23:09:53
1,20140913,1,0,148,280,38,3,0,2014-09-13 23:09:53
1,20140913,2,0,140,290,38,3,0,2014-09-13 23:09:53
1,20140913,3,0,122,290,38,3,0,2014-09-13 23:09:53
1,20140913,4,0,57,290,38,0,0,2014-09-13 23:09:53
1,20140913,5,0,67,280,38,0,0,2014-09-13 23:09:53
1,20140913,6,0,67,280,38,0,0,2014-09-13 23:09:53
1,20140913,7,0,59,280,38,0,0,2014-09-13 23:09:53
1,20140913,8,0,58,280,38,0,0,2014-09-13 23:09:53
1,20140913,9,0,55,280,38,0,0,2014-09-13 23:09:53
1,20140913,10,0,105,280,38,0,0,2014-09-13 23:09:53
1,20140913,11,0,128,280,37,15,0,2014-09-13 23:09:53
1,20140913,12,0,134,270,38,15,0,2014-09-13 23:09:53
1,20140913,13,0,140,280,38,7,0,2014-09-13 23:09:53
1,20140913,14,0,119,280,38,5,0,2014-09-13 23:09:53
1,20140913,15,0,135,280,38,2,0,2014-09-13 23:09:53
1,20140913,16,0,129,280,38,0,0,2014-09-13 23:09:53
1,20140913,17,0,133,280,38,0,0,2014-09-13 23:09:53
1,20140913,18,0,115,270,39,0,0,2014-09-13 23:09:53
1,20140913,19,0,116,270,39,4,0,2014-09-13 23:09:53
1,20140913,20,0,115,260,39,0,0,2014-09-13 23:09:53
1,20140913,21,0,132,260,39,1,0,2014-09-13 23:09:53
1,20140913,22,0,135,260,39,2,0,2014-09-13 23:09:53
1,20140913,23,0,109,260,39,3,0,2014-09-16 21:38:54
1,20140914,0,0,54,270,39,0,0,2014-09-16 21:38:54
1,20140914,1,0,55,280,39,0,0,2014-09-16 21:38:54
1,20140914,2,0,53,280,39,0,0,2014-09-16 21:38:54
1,20140914,3,0,53,280,39,0,0,2014-09-16 21:38:54
1,20140914,4,0,54,280,39,0,0,2014-09-16 21:38:54
1,20140914,5,0,64,280,39,0,0,2014-09-16 21:38:54
1,20140914,6,0,62,280,39,0,0,2014-09-16 21:38:54
1,20140914,7,0,56,280,39,0,0,2014-09-16 21:38:54
1,20140914,8,0,56,280,39,0,0,2014-09-16 21:38:54
1,20140914,9,0,107,280,39,0,0,2014-09-16 21:38:54
1,20140914,10,0,135,280,38,0,0,2014-09-16 21:38:54
1,20140914,11,0,132,280,38,0,0,2014-09-16 21:38:54
1,20140914,12,0,118,290,37,0,0,2014-09-16 21:38:54
1,20140914,13,0,113,290,37,0,0,2014-09-16 21:38:54
1,20140914,14,0,150,290,36,0,0,2014-09-16 21:38:54
1,20140914,15,0,71,290,36,0,0,2014-09-16 21:38:54
1,20140914,16,0,98,280,37,0,0,2014-09-16 21:38:54
1,20140914,17,0,134,280,37,3,0,2014-09-16 21:38:54
1,20140914,18,0,122,280,37,1,0,2014-09-16 21:38:54
1,20140914,19,0,112,290,37,0,0,2014-09-16 21:38:54
1,20140914,20,0,125,290,37,0,0,2014-09-16 21:38:54
1,20140914,21,0,102,290,37,2,0,2014-09-16 21:38:54
1,20140914,22,0,77,280,38,0,0,2014-09-16 21:38:54
1,20140914,23,0,85,280,37,0,0,2014-09-16 21:38:54
1,20140915,0,0,113,280,38,3,0,2014-09-16 21:38:54
1,20140915,1,0,53,280,38,0,0,2014-09-16 21:38:54
1,20140915,2,0,54,280,38,0,0,2014-09-16 21:38:54
1,20140915,3,0,52,280,38,0,0,2014-09-16 21:38:54
1,20140915,4,0,53,280,37,0,0,2014-09-16 21:38:54
1,20140915,5,0,66,280,38,0,0,2014-09-16 21:38:54
1,20140915,6,0,61,280,38,0,0,2014-09-16 21:38:54
1,20140915,7,0,54,280,38,0,0,2014-09-16 21:38:54
1,20140915,8,0,85,280,38,0,0,2014-09-16 21:38:54
1,20140915,9,0,136,280,38,8,0,2014-09-16 21:38:54
1,20140915,10,0,135,290,37,10,0,2014-09-16 21:38:54
1,20140915,11,0,130,300,37,0,0,2014-09-16 21:38:54
1,20140915,12,0,68,300,37,10,0,2014-09-16 21:38:54
1,20140915,13,0,53,300,37,0,0,2014-09-16 21:38:54
1,20140915,14,0,54,290,37,0,0,2014-09-16 21:38:54
1,20140915,15,0,52,290,37,0,0,2014-09-16 21:38:54
1,20140915,16,0,53,290,37,0,0,2014-09-16 21:38:54
1,20140915,17,0,53,290,37,0,0,2014-09-16 21:38:54
1,20140915,18,0,119,290,37,4,0,2014-09-16 21:38:54
1,20140915,19,0,119,300,37,3,0,2014-09-16 21:38:54
1,20140915,20,0,126,290,37,0,0,2014-09-16 21:38:54
1,20140915,21,0,124,290,38,0,0,2014-09-16 21:38:54
1,20140915,22,0,131,300,37,4,0,2014-09-16 21:38:54
1,20140915,23,0,53,300,38,0,0,2014-09-16 21:38:54
1,20140916,0,0,52,300,38,0,0,2014-09-16 21:38:54
1,20140916,1,0,52,290,38,0,0,2014-09-16 21:38:54
1,20140916,2,0,54,290,38,0,0,2014-09-16 21:38:54
1,20140916,3,0,52,290,38,0,0,2014-09-16 21:38:54
1,20140916,4,0,52,290,38,0,0,2014-09-16 21:38:54
1,20140916,5,0,64,290,38,0,0,2014-09-16 21:38:54
1,20140916,6,0,63,280,38,0,0,2014-09-16 21:38:54
1,20140916,7,0,54,280,38,0,0,2014-09-16 21:38:54
1,20140916,8,0,57,290,38,7,0,2014-09-16 21:38:54
1,20140916,9,0,53,290,38,0,0,2014-09-16 21:38:54
1,20140916,10,0,52,290,38,0,0,2014-09-16 21:38:54
1,20140916,11,0,54,290,38,0,0,2014-09-16 21:38:54
1,20140916,12,0,53,290,38,0,0,2014-09-16 21:38:54
1,20140916,13,0,52,290,38,0,0,2014-09-16 21:38:54
1,20140916,14,0,53,300,38,0,0,2014-09-16 21:38:54
1,20140916,15,0,53,300,38,0,0,2014-09-16 21:38:54
1,20140916,16,0,52,300,38,0,0,2014-09-16 21:38:54
1,20140916,17,0,53,300,38,0,0,2014-09-16 21:38:54
1,20140916,18,0,53,300,38,0,0,2014-09-16 21:38:54
1,20140916,19,0,63,300,38,0,0,2014-09-16 21:38:54
1,20140916,20,0,133,300,39,0,0,2014-09-16 21:38:54
1,20140916,21,0,133,300,39,2,0,2014-09-19 21:27:05
1,20140916,22,0,105,300,39,2,0,2014-09-19 21:27:05
1,20140916,23,0,132,300,39,3,0,2014-09-19 21:27:05
1,20140917,0,0,56,300,39,2,0,2014-09-19 21:27:05
1,20140917,1,0,52,300,39,0,0,2014-09-19 21:27:05
1,20140917,2,0,53,300,39,0,0,2014-09-19 21:27:05
1,20140917,3,0,53,300,39,0,0,2014-09-19 21:27:05
1,20140917,4,0,51,290,38,0,0,2014-09-19 21:27:05
1,20140917,5,0,62,290,38,0,0,2014-09-19 21:27:05
1,20140917,6,0,64,290,38,0,0,2014-09-19 21:27:05
1,20140917,7,0,54,290,38,0,0,2014-09-19 21:27:05
1,20140917,8,0,55,290,37,0,0,2014-09-19 21:27:05
